Event_ID,Timestamp,Plant,Production_Line,Machine_ID,Shift,Downtime_Reason,Downtime_Category,Downtime_Minutes,Production_Loss_Units,Cost_Per_Unit,Downtime_Cost,Operator_ID,Maintenance_Team,Planned_Flag
DT-106784,06/05/2024 1:00,Plant B,Line-3,M-01,Morning,Material Shortage,Supply Chain,6,53,19,1007,OP-695,MT-2,0
DT-103636,13/08/2023 19:00,Plant B,Line-3,M-01,Evening,Material Shortage,Supply Chain,136,433,49,21217,OP-698,MT-1,0
DT-109728,19/08/2023 6:00,Plant B,Line-3,M-01,Evening,Electrical Issue,Technical,78,357,46,16422,OP-715,MT-4,0
DT-116327,28/08/2024 13:00,Plant C,Line-2,M-01,Morning,Unplanned Maintenance,Unplanned,210,389,19,7391,OP-493,MT-5,0
DT-117416,13/05/2023 5:00,Plant B,Line-5,M-01,Morning,Material Shortage,Supply Chain,336,204,49,9996,OP-134,MT-4,0
DT-111045,19/02/2024 15:00,Plant C,Line-2,M-01,Night,Planned Maintenance,Planned,133,36,18,648,OP-501,MT-3,1
DT-104779,01/05/2024 0:00,Plant C,Line-2,M-01,Morning,Safety Stop,Compliance,306,106,39,4134,OP-512,MT-5,0
DT-117636,11/03/2024 17:00,Plant B,Line-3,M-01,Night,Mechanical Failure,Technical,223,425,34,14450,OP-715,MT-3,0
DT-107410,26/03/2023 8:00,Plant B,Line-2,M-01,Morning,Unplanned Maintenance,Unplanned,343,29,34,986,OP-518,MT-1,0
DT-102693,11/02/2024 20:00,Plant A,Line-1,M-01,Morning,Quality Issue,Quality,8,223,34,7582,OP-288,MT-1,0
DT-118549,29/06/2023 21:00,Plant C,Line-3,M-01,Night,Material Shortage,Supply Chain,49,415,22,9130,OP-722,MT-4,0
DT-111788,20/06/2023 10:00,Plant C,Line-3,M-01,Night,Power Outage,External,246,402,32,12864,OP-741,MT-5,0
DT-114939,23/01/2024 22:00,Plant C,Line-2,M-01,Evening,Planned Maintenance,Planned,342,329,22,7238,OP-518,MT-4,1
DT-108268,15/11/2023 0:00,Plant B,Line-2,M-01,Evening,Power Outage,External,123,415,39,16185,OP-535,MT-3,0
DT-118185,02/10/2023 3:00,Plant C,Line-2,M-01,Evening,Material Shortage,Supply Chain,121,415,19,7885,OP-541,MT-1,0
DT-115946,30/01/2023 11:00,Plant B,Line-2,M-01,Morning,Operator Error,Human,270,269,41,11029,OP-593,MT-3,0
DT-114273,01/02/2023 21:00,Plant C,Line-3,M-01,Night,Unplanned Maintenance,Unplanned,13,273,26,7098,OP-754,MT-1,0
DT-115559,15/06/2024 3:00,Plant B,Line-2,M-01,Morning,Electrical Issue,Technical,272,179,57,10203,OP-598,MT-4,0
DT-117916,23/11/2024 15:00,Plant B,Line-2,M-01,Evening,Quality Issue,Quality,107,368,21,7728,OP-598,MT-4,0
DT-108734,02/02/2023 2:00,Plant B,Line-3,M-01,Night,Material Shortage,Supply Chain,297,239,16,3824,OP-762,MT-3,0
DT-118860,20/02/2024 8:00,Plant B,Line-3,M-01,Night,Material Shortage,Supply Chain,200,480,36,17280,OP-765,MT-1,0
DT-118422,09/01/2023 1:00,Plant B,Line-2,M-01,Night,Quality Issue,Quality,108,258,51,13158,OP-605,MT-1,0
DT-117131,02/06/2023 1:00,Plant C,Line-3,M-01,Morning,Safety Stop,Compliance,340,313,58,18154,OP-770,MT-3,0
DT-111717,06/07/2023 2:00,Plant C,Line-2,M-01,Night,Quality Issue,Quality,201,485,50,24250,OP-610,MT-4,0
DT-108984,09/07/2024 22:00,Plant B,Line-2,M-01,Evening,Safety Stop,Compliance,83,175,35,6125,OP-620,MT-4,0
DT-105974,10/02/2023 9:00,Plant B,Line-2,M-01,Night,Power Outage,External,115,124,39,4836,OP-642,MT-3,0
DT-118818,04/08/2024 23:00,Plant C,Line-3,M-01,Evening,Material Shortage,Supply Chain,165,195,36,7020,OP-771,MT-2,0
DT-116799,08/05/2024 13:00,Plant C,Line-2,M-01,Night,Electrical Issue,Technical,45,458,19,8702,OP-651,MT-2,0
DT-112034,13/01/2023 17:00,Plant B,Line-2,M-01,Night,Safety Stop,Compliance,192,71,49,3479,OP-657,MT-2,0
DT-111463,25/07/2024 19:00,Plant B,Line-2,M-01,Night,Safety Stop,Compliance,70,178,39,6942,OP-673,MT-3,0
DT-102019,29/07/2023 20:00,Plant C,Line-3,M-01,Morning,Safety Stop,Compliance,199,165,39,6435,OP-772,MT-5,0
DT-119362,26/09/2023 8:00,Plant B,Line-2,M-01,Night,Quality Issue,Quality,23,406,28,11368,OP-690,MT-4,0
DT-103179,25/10/2024 12:00,Plant B,Line-3,M-01,Evening,Electrical Issue,Technical,54,430,31,13330,OP-775,MT-1,0
DT-114311,19/11/2024 12:00,Plant C,Line-2,M-01,Night,Mechanical Failure,Technical,16,380,25,9500,OP-690,MT-2,0
DT-109915,23/11/2023 6:00,Plant B,Line-3,M-01,Evening,Power Outage,External,320,58,30,1740,OP-792,MT-2,0
DT-111540,16/02/2023 0:00,Plant B,Line-3,M-01,Morning,Planned Maintenance,Planned,149,17,47,799,OP-796,MT-1,1
DT-114010,27/07/2024 6:00,Plant C,Line-3,M-01,Morning,Planned Maintenance,Planned,168,20,26,520,OP-821,MT-3,1
DT-104790,23/08/2023 6:00,Plant B,Line-2,M-01,Night,Mechanical Failure,Technical,324,211,25,5275,OP-697,MT-4,0
DT-102966,12/08/2023 14:00,Plant C,Line-3,M-01,Night,Operator Error,Human,44,320,27,8640,OP-849,MT-5,0
DT-119298,02/12/2024 10:00,Plant B,Line-2,M-01,Morning,Operator Error,Human,266,71,46,3266,OP-699,MT-5,0
DT-109078,29/07/2023 21:00,Plant C,Line-2,M-01,Night,Mechanical Failure,Technical,322,452,42,18984,OP-706,MT-2,0
DT-111097,16/11/2024 9:00,Plant B,Line-3,M-01,Morning,Operator Error,Human,25,13,20,260,OP-857,MT-1,0
DT-107044,07/04/2024 20:00,Plant C,Line-2,M-01,Evening,Operator Error,Human,342,187,38,7106,OP-710,MT-1,0
DT-115586,01/08/2023 0:00,Plant C,Line-3,M-01,Morning,Operator Error,Human,110,467,47,21949,OP-857,MT-3,0
DT-104662,07/04/2023 9:00,Plant B,Line-2,M-01,Night,Electrical Issue,Technical,95,252,24,6048,OP-711,MT-4,0
DT-107836,06/07/2024 21:00,Plant C,Line-2,M-01,Night,Safety Stop,Compliance,228,130,18,2340,OP-715,MT-5,0
DT-101474,12/09/2023 3:00,Plant C,Line-3,M-01,Evening,Quality Issue,Quality,305,254,47,11938,OP-872,MT-5,0
DT-115332,12/02/2023 23:00,Plant B,Line-3,M-01,Night,Power Outage,External,132,141,58,8178,OP-877,MT-5,0
DT-109159,04/07/2024 3:00,Plant B,Line-2,M-01,Night,Operator Error,Human,204,243,40,9720,OP-716,MT-2,0
DT-106440,22/05/2024 3:00,Plant B,Line-2,M-01,Night,Planned Maintenance,Planned,297,52,35,1820,OP-717,MT-3,1
DT-104170,07/08/2024 22:00,Plant B,Line-3,M-01,Evening,Planned Maintenance,Planned,195,121,17,2057,OP-886,MT-4,1
DT-105187,27/03/2024 9:00,Plant C,Line-3,M-01,Morning,Operator Error,Human,274,10,30,300,OP-903,MT-5,0
DT-117011,24/10/2024 16:00,Plant C,Line-3,M-01,Evening,Safety Stop,Compliance,166,232,28,6496,OP-905,MT-3,0
DT-100516,21/07/2023 11:00,Plant C,Line-2,M-01,Morning,Unplanned Maintenance,Unplanned,205,131,53,6943,OP-722,MT-5,0
DT-109119,23/10/2024 16:00,Plant C,Line-2,M-01,Night,Quality Issue,Quality,305,142,30,4260,OP-723,MT-2,0
DT-103067,15/08/2023 21:00,Plant C,Line-3,M-01,Night,Planned Maintenance,Planned,73,236,59,13924,OP-912,MT-1,1
DT-118787,01/11/2024 6:00,Plant B,Line-3,M-01,Night,Material Shortage,Supply Chain,194,64,22,1408,OP-921,MT-5,0
DT-119358,24/02/2023 20:00,Plant B,Line-3,M-01,Evening,Power Outage,External,247,115,16,1840,OP-932,MT-4,0
DT-111643,15/06/2024 19:00,Plant B,Line-3,M-01,Evening,Operator Error,Human,239,267,30,8010,OP-953,MT-4,0
DT-102995,02/01/2024 8:00,Plant B,Line-2,M-01,Night,Planned Maintenance,Planned,140,236,34,8024,OP-743,MT-5,1
DT-118287,06/09/2023 18:00,Plant C,Line-2,M-01,Evening,Unplanned Maintenance,Unplanned,61,437,47,20539,OP-758,MT-2,0
DT-115304,09/07/2024 9:00,Plant C,Line-3,M-01,Morning,Unplanned Maintenance,Unplanned,14,12,42,504,OP-971,MT-3,0
DT-112156,21/07/2024 13:00,Plant B,Line-2,M-01,Night,Unplanned Maintenance,Unplanned,9,236,41,9676,OP-759,MT-4,0
DT-104624,15/02/2024 6:00,Plant C,Line-3,M-01,Night,Planned Maintenance,Planned,112,410,38,15580,OP-979,MT-4,1
DT-109991,09/04/2023 17:00,Plant C,Line-2,M-01,Night,Safety Stop,Compliance,288,238,39,9282,OP-763,MT-3,0
DT-109181,05/10/2024 15:00,Plant C,Line-2,M-01,Evening,Operator Error,Human,334,466,36,16776,OP-764,MT-1,0
DT-108249,30/03/2023 2:00,Plant B,Line-4,M-01,Evening,Quality Issue,Quality,129,210,45,9450,OP-144,MT-4,0
DT-102632,17/11/2023 4:00,Plant C,Line-5,M-01,Night,Material Shortage,Supply Chain,106,115,21,2415,OP-144,MT-2,0
DT-115200,14/04/2023 0:00,Plant C,Line-5,M-01,Night,Safety Stop,Compliance,165,25,28,700,OP-144,MT-5,0
DT-114243,22/02/2024 17:00,Plant C,Line-3,M-01,Morning,Safety Stop,Compliance,215,360,28,10080,OP-995,MT-4,0
DT-105681,11/06/2023 11:00,Plant B,Line-2,M-01,Morning,Safety Stop,Compliance,300,266,17,4522,OP-771,MT-3,0
DT-104214,23/05/2024 13:00,Plant C,Line-2,M-01,Night,Unplanned Maintenance,Unplanned,20,412,29,11948,OP-793,MT-2,0
DT-109266,19/04/2023 19:00,Plant B,Line-2,M-01,Night,Safety Stop,Compliance,335,234,24,5616,OP-809,MT-5,0
DT-106146,17/11/2024 20:00,Plant C,Line-2,M-01,Morning,Unplanned Maintenance,Unplanned,101,100,56,5600,OP-844,MT-1,0
DT-116889,25/08/2024 18:00,Plant B,Line-2,M-01,Evening,Planned Maintenance,Planned,111,215,52,11180,OP-845,MT-4,1
DT-112703,03/10/2023 6:00,Plant B,Line-2,M-01,Night,Electrical Issue,Technical,137,478,35,16730,OP-875,MT-4,0
DT-104541,05/03/2024 14:00,Plant B,Line-2,M-01,Night,Operator Error,Human,118,111,48,5328,OP-881,MT-1,0
DT-117820,25/04/2024 9:00,Plant B,Line-2,M-01,Morning,Electrical Issue,Technical,43,321,49,15729,OP-889,MT-5,0
DT-112155,20/01/2024 8:00,Plant C,Line-2,M-01,Night,Operator Error,Human,229,312,34,10608,OP-892,MT-5,0
DT-101235,06/09/2024 13:00,Plant B,Line-2,M-01,Evening,Mechanical Failure,Technical,146,354,22,7788,OP-908,MT-3,0
DT-106369,11/01/2024 19:00,Plant C,Line-1,M-01,Evening,Quality Issue,Quality,296,395,47,18565,OP-149,MT-2,0
DT-101051,01/06/2023 16:00,Plant C,Line-2,M-01,Evening,Electrical Issue,Technical,25,102,44,4488,OP-919,MT-1,0
DT-100185,09/08/2024 11:00,Plant C,Line-2,M-01,Night,Safety Stop,Compliance,65,365,37,13505,OP-931,MT-5,0
DT-119657,11/01/2024 19:00,Plant B,Line-2,M-01,Evening,Unplanned Maintenance,Unplanned,159,126,50,6300,OP-941,MT-2,0
DT-110644,25/08/2023 8:00,Plant C,Line-2,M-01,Morning,Unplanned Maintenance,Unplanned,79,101,48,4848,OP-953,MT-3,0
DT-112311,05/11/2023 1:00,Plant C,Line-2,M-01,Morning,Quality Issue,Quality,11,337,32,10784,OP-954,MT-5,0
DT-108248,01/06/2023 5:00,Plant B,Line-2,M-01,Evening,Safety Stop,Compliance,260,238,17,4046,OP-957,MT-2,0
DT-104251,29/01/2023 19:00,Plant C,Line-2,M-01,Evening,Operator Error,Human,205,53,21,1113,OP-963,MT-5,0
DT-102921,05/09/2023 11:00,Plant B,Line-4,M-01,Night,Planned Maintenance,Planned,16,219,38,8322,OP-151,MT-5,1
DT-117072,08/02/2024 16:00,Plant B,Line-2,M-01,Morning,Mechanical Failure,Technical,178,134,21,2814,OP-970,MT-1,0
DT-106332,11/05/2023 3:00,Plant B,Line-2,M-01,Evening,Power Outage,External,6,392,52,20384,OP-973,MT-3,0
DT-101234,22/03/2024 2:00,Plant C,Line-2,M-01,Morning,Safety Stop,Compliance,217,493,46,22678,OP-979,MT-1,0
DT-104962,19/01/2023 14:00,Plant A,Line-1,M-01,Night,Unplanned Maintenance,Unplanned,172,100,51,5100,OP-372,MT-5,0
DT-102098,19/11/2023 8:00,Plant B,Line-2,M-01,Evening,Electrical Issue,Technical,20,295,32,9440,OP-994,MT-4,0
DT-106746,13/10/2023 12:00,Plant B,Line-4,M-01,Morning,Electrical Issue,Technical,299,465,39,18135,OP-153,MT-3,0
DT-101132,17/01/2024 11:00,Plant A,Line-1,M-01,Night,Material Shortage,Supply Chain,237,141,25,3525,OP-381,MT-2,0
DT-113346,15/04/2023 6:00,Plant A,Line-1,M-01,Evening,Safety Stop,Compliance,38,162,51,8262,OP-383,MT-3,0
DT-115888,26/09/2023 14:00,Plant A,Line-1,M-01,Night,Material Shortage,Supply Chain,240,313,22,6886,OP-385,MT-4,0
DT-111836,10/08/2023 4:00,Plant C,Line-4,M-01,Night,Material Shortage,Supply Chain,326,371,41,15211,OP-158,MT-2,0
DT-111279,18/07/2024 0:00,Plant C,Line-5,M-01,Evening,Operator Error,Human,204,280,37,10360,OP-159,MT-4,0
DT-108089,24/09/2023 7:00,Plant A,Line-1,M-01,Night,Power Outage,External,273,188,32,6016,OP-404,MT-5,0
DT-116860,14/03/2024 3:00,Plant A,Line-1,M-01,Night,Unplanned Maintenance,Unplanned,69,9,44,396,OP-418,MT-4,0
DT-107950,20/08/2023 2:00,Plant A,Line-1,M-01,Night,Electrical Issue,Technical,23,164,16,2624,OP-435,MT-3,0
DT-106882,02/08/2024 23:00,Plant B,Line-1,M-01,Morning,Unplanned Maintenance,Unplanned,245,295,43,12685,OP-167,MT-2,0
DT-104894,09/04/2023 19:00,Plant A,Line-1,M-01,Night,Unplanned Maintenance,Unplanned,81,301,58,17458,OP-444,MT-4,0
DT-112143,18/05/2024 18:00,Plant A,Line-1,M-01,Night,Safety Stop,Compliance,256,229,28,6412,OP-446,MT-2,0
DT-113057,08/02/2023 20:00,Plant A,Line-1,M-01,Morning,Mechanical Failure,Technical,298,11,52,572,OP-462,MT-3,0
DT-104216,19/11/2024 12:00,Plant C,Line-4,M-01,Night,Mechanical Failure,Technical,146,420,29,12180,OP-174,MT-5,0
DT-111920,26/02/2024 13:00,Plant A,Line-1,M-01,Evening,Quality Issue,Quality,223,433,57,24681,OP-468,MT-5,0
DT-112290,10/10/2024 10:00,Plant B,Line-4,M-01,Night,Unplanned Maintenance,Unplanned,125,424,33,13992,OP-176,MT-1,0
DT-114601,09/04/2024 16:00,Plant B,Line-4,M-01,Evening,Quality Issue,Quality,207,65,38,2470,OP-177,MT-2,0
DT-113974,02/10/2023 11:00,Plant A,Line-1,M-01,Morning,Safety Stop,Compliance,59,271,36,9756,OP-478,MT-3,0
DT-101779,10/01/2024 8:00,Plant B,Line-5,M-01,Evening,Quality Issue,Quality,103,482,17,8194,OP-179,MT-2,0
DT-103493,16/12/2023 21:00,Plant B,Line-4,M-01,Evening,Operator Error,Human,70,50,18,900,OP-182,MT-5,0
DT-110992,23/05/2024 4:00,Plant C,Line-4,M-01,Evening,Quality Issue,Quality,259,228,36,8208,OP-182,MT-1,0
DT-105075,13/09/2024 13:00,Plant A,Line-1,M-01,Morning,Operator Error,Human,199,58,54,3132,OP-516,MT-1,0
DT-110758,11/01/2024 23:00,Plant A,Line-1,M-01,Night,Mechanical Failure,Technical,300,143,19,2717,OP-533,MT-5,0
DT-111961,01/08/2023 16:00,Plant C,Line-1,M-01,Night,Power Outage,External,6,122,37,4514,OP-193,MT-5,0
DT-105827,17/08/2023 23:00,Plant B,Line-4,M-01,Morning,Power Outage,External,329,111,15,1665,OP-193,MT-2,0
DT-104740,20/06/2023 6:00,Plant A,Line-1,M-01,Morning,Safety Stop,Compliance,12,55,31,1705,OP-565,MT-4,0
DT-100302,19/07/2023 1:00,Plant C,Line-4,M-01,Night,Power Outage,External,260,148,15,2220,OP-198,MT-5,0
DT-100468,09/08/2023 21:00,Plant C,Line-4,M-01,Night,Material Shortage,Supply Chain,325,492,26,12792,OP-200,MT-4,0
DT-115012,09/07/2024 11:00,Plant C,Line-4,M-01,Evening,Planned Maintenance,Planned,236,467,33,15411,OP-201,MT-2,1
DT-104794,30/01/2024 0:00,Plant A,Line-1,M-01,Evening,Mechanical Failure,Technical,269,27,48,1296,OP-607,MT-1,0
DT-117747,25/06/2024 13:00,Plant C,Line-5,M-01,Night,Power Outage,External,156,124,30,3720,OP-206,MT-2,0
DT-113241,06/10/2024 8:00,Plant C,Line-4,M-01,Morning,Quality Issue,Quality,336,344,48,16512,OP-209,MT-2,0
DT-114902,25/01/2023 13:00,Plant A,Line-1,M-01,Night,Planned Maintenance,Planned,78,178,45,8010,OP-635,MT-3,1
DT-116752,19/11/2024 4:00,Plant A,Line-1,M-01,Night,Power Outage,External,199,277,41,11357,OP-639,MT-4,0
DT-108259,07/10/2023 8:00,Plant C,Line-5,M-01,Morning,Planned Maintenance,Planned,83,463,18,8334,OP-212,MT-5,1
DT-107876,17/08/2024 11:00,Plant A,Line-1,M-01,Morning,Mechanical Failure,Technical,353,105,33,3465,OP-651,MT-2,0
DT-101605,19/01/2024 14:00,Plant C,Line-1,M-01,Night,Operator Error,Human,296,192,43,8256,OP-214,MT-3,0
DT-116202,11/09/2023 5:00,Plant B,Line-4,M-01,Evening,Power Outage,External,39,270,35,9450,OP-214,MT-4,0
DT-110045,19/10/2023 0:00,Plant B,Line-5,M-01,Morning,Planned Maintenance,Planned,41,149,54,8046,OP-216,MT-1,1
DT-119080,19/02/2023 10:00,Plant C,Line-5,M-01,Morning,Material Shortage,Supply Chain,311,134,40,5360,OP-218,MT-5,0
DT-107089,01/01/2024 20:00,Plant A,Line-1,M-01,Night,Safety Stop,Compliance,259,174,50,8700,OP-685,MT-3,0
DT-102598,31/07/2024 17:00,Plant B,Line-1,M-01,Morning,Unplanned Maintenance,Unplanned,83,274,43,11782,OP-225,MT-2,0
DT-119982,22/10/2024 16:00,Plant A,Line-1,M-01,Morning,Mechanical Failure,Technical,335,407,16,6512,OP-734,MT-3,0
DT-117760,01/06/2024 1:00,Plant C,Line-4,M-01,Morning,Power Outage,External,97,403,56,22568,OP-231,MT-4,0
DT-118480,23/01/2023 1:00,Plant B,Line-5,M-01,Morning,Operator Error,Human,131,364,33,12012,OP-234,MT-4,0
DT-109187,14/07/2024 14:00,Plant B,Line-1,M-01,Night,Electrical Issue,Technical,208,284,49,13916,OP-235,MT-1,0
DT-117445,20/05/2023 0:00,Plant B,Line-1,M-01,Morning,Unplanned Maintenance,Unplanned,40,209,51,10659,OP-236,MT-1,0
DT-102287,10/07/2023 18:00,Plant C,Line-1,M-01,Evening,Operator Error,Human,59,244,35,8540,OP-239,MT-2,0
DT-116626,12/05/2024 4:00,Plant A,Line-1,M-01,Evening,Planned Maintenance,Planned,50,150,48,7200,OP-795,MT-5,1
DT-100973,23/02/2023 7:00,Plant A,Line-1,M-01,Evening,Quality Issue,Quality,120,256,32,8192,OP-797,MT-3,0
DT-112527,19/04/2023 4:00,Plant C,Line-5,M-01,Evening,Electrical Issue,Technical,200,308,55,16940,OP-242,MT-5,0
DT-102524,15/07/2024 3:00,Plant B,Line-5,M-01,Morning,Quality Issue,Quality,325,289,33,9537,OP-244,MT-4,0
DT-108416,01/07/2023 11:00,Plant B,Line-5,M-01,Night,Operator Error,Human,61,464,35,16240,OP-246,MT-5,0
DT-104306,04/10/2023 12:00,Plant B,Line-1,M-01,Morning,Power Outage,External,165,298,45,13410,OP-247,MT-3,0
DT-107595,13/03/2023 21:00,Plant A,Line-1,M-01,Morning,Planned Maintenance,Planned,259,39,47,1833,OP-840,MT-1,1
DT-104491,01/06/2023 13:00,Plant A,Line-1,M-01,Evening,Safety Stop,Compliance,273,230,46,10580,OP-878,MT-3,0
DT-119260,06/02/2023 21:00,Plant C,Line-5,M-01,Night,Unplanned Maintenance,Unplanned,140,5,40,200,OP-255,MT-3,0
DT-109062,20/08/2024 18:00,Plant B,Line-1,M-01,Night,Quality Issue,Quality,106,289,17,4913,OP-256,MT-4,0
DT-104995,07/06/2023 7:00,Plant A,Line-1,M-01,Evening,Unplanned Maintenance,Unplanned,280,489,48,23472,OP-893,MT-1,0
DT-108133,03/06/2023 23:00,Plant A,Line-1,M-01,Morning,Material Shortage,Supply Chain,164,106,38,4028,OP-899,MT-1,0
DT-118196,14/01/2023 21:00,Plant C,Line-4,M-01,Evening,Planned Maintenance,Planned,306,476,38,18088,OP-258,MT-2,1
DT-118167,21/08/2023 19:00,Plant C,Line-1,M-01,Morning,Safety Stop,Compliance,281,228,36,8208,OP-260,MT-4,0
DT-118993,17/07/2023 6:00,Plant C,Line-5,M-01,Night,Material Shortage,Supply Chain,157,142,52,7384,OP-264,MT-2,0
DT-113391,13/11/2023 9:00,Plant C,Line-4,M-01,Morning,Material Shortage,Supply Chain,159,357,45,16065,OP-267,MT-5,0
DT-108938,14/12/2023 0:00,Plant C,Line-1,M-01,Evening,Power Outage,External,203,253,23,5819,OP-270,MT-1,0
DT-111809,23/08/2023 15:00,Plant B,Line-4,M-01,Night,Planned Maintenance,Planned,352,154,46,7084,OP-270,MT-4,1
DT-108337,19/07/2024 8:00,Plant A,Line-1,M-01,Morning,Material Shortage,Supply Chain,210,8,59,472,OP-957,MT-3,0
DT-109632,25/10/2023 17:00,Plant B,Line-5,M-01,Evening,Operator Error,Human,199,418,51,21318,OP-273,MT-5,0
DT-106720,03/08/2023 5:00,Plant A,Line-1,M-01,Night,Electrical Issue,Technical,146,296,25,7400,OP-982,MT-1,0
DT-118458,11/02/2024 5:00,Plant B,Line-5,M-01,Night,Planned Maintenance,Planned,172,259,58,15022,OP-278,MT-2,1
DT-104247,04/03/2024 1:00,Plant C,Line-5,M-01,Evening,Quality Issue,Quality,328,429,51,21879,OP-279,MT-2,0
DT-113127,04/07/2024 1:00,Plant B,Line-4,M-01,Evening,Planned Maintenance,Planned,14,398,50,19900,OP-290,MT-2,1
DT-101805,12/06/2024 5:00,Plant C,Line-4,M-01,Night,Electrical Issue,Technical,225,442,58,25636,OP-290,MT-1,0
DT-106400,30/07/2023 17:00,Plant C,Line-4,M-01,Night,Quality Issue,Quality,305,372,48,17856,OP-290,MT-3,0
DT-110427,02/09/2024 22:00,Plant B,Line-4,M-01,Evening,Electrical Issue,Technical,252,84,31,2604,OP-295,MT-4,0
DT-104401,06/08/2023 21:00,Plant B,Line-5,M-01,Evening,Material Shortage,Supply Chain,201,128,50,6400,OP-296,MT-5,0
DT-107918,23/11/2023 14:00,Plant B,Line-1,M-01,Night,Quality Issue,Quality,120,175,52,9100,OP-300,MT-2,0
DT-109862,17/02/2023 13:00,Plant B,Line-1,M-01,Evening,Electrical Issue,Technical,236,468,53,24804,OP-302,MT-5,0
DT-101450,13/12/2023 17:00,Plant C,Line-5,M-01,Evening,Safety Stop,Compliance,275,359,50,17950,OP-302,MT-5,0
DT-105227,06/10/2024 23:00,Plant C,Line-5,M-01,Night,Unplanned Maintenance,Unplanned,28,470,27,12690,OP-307,MT-2,0
DT-114024,03/06/2023 10:00,Plant C,Line-5,M-01,Evening,Planned Maintenance,Planned,286,89,47,4183,OP-307,MT-5,1
DT-117542,23/03/2023 4:00,Plant C,Line-5,M-01,Night,Material Shortage,Supply Chain,12,162,36,5832,OP-307,MT-1,0
DT-117114,09/02/2024 17:00,Plant B,Line-4,M-01,Morning,Electrical Issue,Technical,144,23,55,1265,OP-320,MT-1,0
DT-119312,31/05/2023 12:00,Plant C,Line-1,M-01,Night,Safety Stop,Compliance,259,396,47,18612,OP-323,MT-1,0
DT-105262,17/08/2024 3:00,Plant C,Line-5,M-01,Morning,Material Shortage,Supply Chain,175,285,31,8835,OP-333,MT-5,0
DT-106372,26/03/2023 8:00,Plant B,Line-1,M-01,Evening,Material Shortage,Supply Chain,227,244,58,14152,OP-338,MT-4,0
DT-116558,31/05/2024 9:00,Plant C,Line-1,M-01,Night,Electrical Issue,Technical,66,494,20,9880,OP-338,MT-4,0
DT-106411,30/08/2023 12:00,Plant C,Line-5,M-01,Morning,Planned Maintenance,Planned,253,25,50,1250,OP-338,MT-3,1
DT-118639,26/05/2024 7:00,Plant C,Line-4,M-01,Morning,Unplanned Maintenance,Unplanned,257,456,52,23712,OP-340,MT-5,0
DT-109938,22/11/2023 3:00,Plant B,Line-1,M-01,Evening,Power Outage,External,354,120,17,2040,OP-343,MT-5,0
DT-117310,23/11/2024 3:00,Plant B,Line-4,M-01,Night,Material Shortage,Supply Chain,52,491,49,24059,OP-355,MT-2,0
DT-112681,02/12/2024 14:00,Plant B,Line-5,M-01,Morning,Electrical Issue,Technical,336,268,36,9648,OP-356,MT-4,0
DT-108007,01/09/2024 19:00,Plant C,Line-4,M-01,Evening,Power Outage,External,282,386,17,6562,OP-369,MT-2,0
DT-106622,18/12/2023 10:00,Plant B,Line-5,M-01,Morning,Quality Issue,Quality,161,53,31,1643,OP-380,MT-5,0
DT-101748,21/03/2024 19:00,Plant C,Line-4,M-01,Night,Operator Error,Human,293,173,28,4844,OP-382,MT-1,0
DT-105150,08/04/2024 0:00,Plant B,Line-5,M-01,Evening,Quality Issue,Quality,274,173,17,2941,OP-387,MT-4,0
DT-102798,21/09/2023 6:00,Plant C,Line-5,M-01,Night,Material Shortage,Supply Chain,134,151,43,6493,OP-388,MT-1,0
DT-107936,26/06/2023 18:00,Plant C,Line-4,M-01,Morning,Operator Error,Human,245,101,40,4040,OP-393,MT-2,0
DT-102740,16/03/2024 16:00,Plant C,Line-5,M-01,Evening,Planned Maintenance,Planned,164,81,46,3726,OP-397,MT-3,1
DT-100996,09/03/2023 14:00,Plant C,Line-1,M-01,Evening,Electrical Issue,Technical,31,260,50,13000,OP-398,MT-4,0
DT-114545,03/07/2023 19:00,Plant B,Line-1,M-01,Morning,Planned Maintenance,Planned,166,312,33,10296,OP-399,MT-2,1
DT-102961,01/06/2023 18:00,Plant C,Line-5,M-01,Evening,Operator Error,Human,122,257,53,13621,OP-402,MT-5,0
DT-110280,26/08/2024 9:00,Plant C,Line-5,M-01,Evening,Material Shortage,Supply Chain,328,297,45,13365,OP-409,MT-5,0
DT-117527,24/09/2024 4:00,Plant B,Line-4,M-01,Evening,Material Shortage,Supply Chain,147,275,34,9350,OP-410,MT-3,0
DT-119170,27/03/2023 11:00,Plant B,Line-1,M-01,Evening,Mechanical Failure,Technical,217,481,49,23569,OP-418,MT-2,0
DT-117156,18/04/2024 23:00,Plant B,Line-4,M-01,Night,Operator Error,Human,316,358,32,11456,OP-423,MT-4,0
DT-105410,28/12/2023 5:00,Plant B,Line-5,M-01,Evening,Electrical Issue,Technical,122,357,34,12138,OP-428,MT-1,0
DT-106278,21/11/2023 0:00,Plant C,Line-4,M-01,Evening,Quality Issue,Quality,295,334,23,7682,OP-430,MT-1,0
